date_pacific_tz,beer_name,beer_style,brewery_name,brewery_place,brewery_type,rating,beer_avg_rating,brewery_avg_rating,beer_abv,beer_ibu,beer_total_checkins,brewery_total_checkins,venue_name,venue_type,venue_place,venue_lat,venue_lon,venue_total_checkins,checkin_id,beer_url,brewery_url,venue_url
2016-04-30 14:11:53-07:00,Magic In The Ivy,Pale Ale - American,Huss Brewing Company,"Tempe, AZ United States",Micro Brewery,4.5,3.56,3.68,5.7,,3832.0,26200.0,O.H.S.O. Eatery + nanoBrewery,"Brewery, New American Restaurant, Beer Garden","4900 E Indian School Rd Phoenix, AZ",33.4952,-111.976,23654.0,305855462,https://untappd.com/b/huss-brewing-company-magic-in-the-ivy/593102,https://untappd.com/w/huss-brewing-company/85737,https://untappd.com/v/ohso-eatery-nanobrewery/124173
2016-04-29 21:56:28-07:00,Hop Knot,IPA - American,Four Peaks Brewing Company,"Tempe, AZ United States",Micro Brewery,5.0,3.76,3.65,6.8,47.0,39524.0,213277.0,Rosemary's Friendly Tavern,Home (private),"Tempe, AZ",33.375,-111.899,29.0,305508752,https://untappd.com/b/four-peaks-brewing-company-hop-knot/4057,https://untappd.com/w/four-peaks-brewing-company/4799,https://untappd.com/v/rosemarys-friendly-tavern/520577
2016-04-28 20:52:36-07:00,Hop Knot,IPA - American,Four Peaks Brewing Company,"Tempe, AZ United States",Micro Brewery,5.0,3.76,3.65,6.8,47.0,39524.0,213277.0,Rosemary's Friendly Tavern,Home (private),"Tempe, AZ",33.375,-111.899,29.0,305003186,https://untappd.com/b/four-peaks-brewing-company-hop-knot/4057,https://untappd.com/w/four-peaks-brewing-company/4799,https://untappd.com/v/rosemarys-friendly-tavern/520577
2016-04-27 21:04:12-07:00,Devil's Ale,Pale Ale - American,SanTan Brewing Company,"Chandler, AZ United States",Micro Brewery,4.0,3.55,3.57,5.5,45.0,27435.0,168022.0,Cave of the Boeing Patriarch,Home (private),"Chandler, AZ",33.311,-111.899,64.0,304700207,https://untappd.com/b/santan-brewing-company-devil-s-ale/11159,https://untappd.com/w/santan-brewing-company/2512,https://untappd.com/v/cave-boeing-patriarch/646754
2016-04-27 19:57:35-07:00,Pinner Throwback IPA,IPA - Session / India Session Ale,Oskar Blues Brewery,"Longmont, CO United States",Micro Brewery,3.75,3.69,3.8,4.9,35.0,166170.0,1800000.0,Cave of the Boeing Patriarch,Home (private),"Chandler, AZ",33.311,-111.899,64.0,304685297,https://untappd.com/b/oskar-blues-brewery-pinner-throwback-ipa/912790,https://untappd.com/w/oskar-blues-brewery/956,https://untappd.com/v/cave-boeing-patriarch/646754
2016-04-23 14:51:08-07:00,Blonde Ale,Blonde Ale,Drake's Brewing Company,"San Leandro, CA United States",Micro Brewery,3.5,3.25,3.83,4.8,,3913.0,299566.0,Drake's Dealership,Beer Garden,"2325 Broadway Auto Row Oakland, CA",37.8113,-122.268,7855.0,303249693,https://untappd.com/b/drake-s-brewing-company-blonde-ale/11993,https://untappd.com/w/drakes-brewing-company/464,https://untappd.com/v/drakes-dealership/3369881
2016-04-22 22:37:43-07:00,IPA,IPA - American,Lagunitas Brewing Company,"Petaluma, CA United States",Micro Brewery,4.0,3.81,3.86,6.2,46.0,783399.0,3980000.0,Missouri Lounge,Bar,"2600 San Pablo Ave Berkeley, CA",37.859,-122.289,562.0,302870289,https://untappd.com/b/lagunitas-brewing-company-ipa/4509,https://untappd.com/w/lagunitas-brewing-company/765,https://untappd.com/v/missouri-lounge/141544
2016-04-22 19:40:55-07:00,Organic Amber Ale,Red Ale - American Amber / Red,Eel River Brewing Co.,"Fortuna, CA United States",Micro Brewery,2.75,3.36,3.55,4.8,13.0,3434.0,61271.0,Lanesplitter Pizza & Pub,Pizza Place,"2033 San Pablo Ave Berkeley, CA",37.8687,-122.292,866.0,302801483,https://untappd.com/b/eel-river-brewing-co-organic-amber-ale/188,https://untappd.com/w/eel-river-brewing-co/481,https://untappd.com/v/lanesplitter-pizza-and-pub/17411
2016-04-22 16:53:40-07:00,Ümläüt Pilsneresque Ale,Pilsner - German,Eagle Rock Brewery,"Los Angeles, CA United States",Micro Brewery,4.25,3.47,3.66,4.8,,908.0,48850.0,Free House,Beer Garden,"2700 Bancroft Way Berkeley, CA",37.8691,-122.254,2310.0,302661510,https://untappd.com/b/eagle-rock-brewery-umlaut-pilsneresque-ale/1111052,https://untappd.com/w/eagle-rock-brewery/1614,https://untappd.com/v/free-house/173796
2016-04-21 21:21:25-07:00,Hofbräu Original,Lager - Helles,Staatliches Hofbräuhaus München,Germany,Micro Brewery,5.0,3.54,3.61,5.1,,94161.0,341910.0,Boeing Manor,Home (private),"Berkeley, CA",37.8605,-122.271,131.0,302351364,https://untappd.com/b/staatliches-hofbrauhaus-munchen-hofbrau-original/38001,https://untappd.com/w/staatliches-hofbra-uhaus-ma-1-4-nchen/5566,https://untappd.com/v/boeing-manor/509841
2016-04-17 19:06:22-07:00,Kölsch,Kölsch,Jupiter,"Berkeley, CA United States",Brew Pub,3.75,3.36,3.68,4.8,24.0,290.0,8483.0,Jupiter,"Brewery, Pizza Place, Italian Restaurant","2181 Shattuck Ave Berkeley, CA",37.8698,-122.267,14298.0,301283105,https://untappd.com/b/jupiter-kolsch/65429,https://untappd.com/w/jupiter/4089,https://untappd.com/v/jupiter/8683
2016-04-05 19:41:57-07:00,Blind Pig IPA,IPA - American,Russian River Brewing Company,"Santa Rosa, CA United States",Micro Brewery,5.0,4.2,4.21,6.1,70.0,117021.0,1070000.0,Chez Panisse,"New American Restaurant, French Restaurant","1517 Shattuck Ave Berkeley, CA",37.8796,-122.269,184.0,296367983,https://untappd.com/b/russian-river-brewing-company-blind-pig-ipa/4041,https://untappd.com/w/russian-river-brewing-company/5143,https://untappd.com/v/chez-panisse/11168
2016-04-04 22:46:53-07:00,Pinner Throwback IPA,IPA - Session / India Session Ale,Oskar Blues Brewery,"Longmont, CO United States",Micro Brewery,3.75,3.69,3.8,4.9,35.0,166170.0,1800000.0,Cave of the Boeing Patriarch,Home (private),"Chandler, AZ",33.311,-111.899,64.0,296166595,https://untappd.com/b/oskar-blues-brewery-pinner-throwback-ipa/912790,https://untappd.com/w/oskar-blues-brewery/956,https://untappd.com/v/cave-boeing-patriarch/646754
2016-04-04 21:41:52-07:00,Down Unda IPA,IPA - American,SanTan Brewing Company,"Chandler, AZ United States",Micro Brewery,4.0,3.78,3.57,6.9,70.0,226.0,168022.0,SanTan Brewing Company,"Brewery, American Restaurant, Bar","8 S San Marcos Pl Chandler, AZ",33.303,-111.842,21798.0,296161698,https://untappd.com/b/santan-brewing-company-down-unda-ipa/1449048,https://untappd.com/w/santan-brewing-company/2512,https://untappd.com/v/santan-brewing-company/4199
2016-04-04 20:57:01-07:00,Hop Nosh,IPA - American,Uinta Brewing Company,"Salt Lake City, UT United States",Micro Brewery,3.5,3.76,3.65,7.3,82.0,205366.0,824934.0,Cave of the Boeing Patriarch,Home (private),"Chandler, AZ",33.311,-111.899,64.0,296156246,https://untappd.com/b/uinta-brewing-company-hop-nosh/555987,https://untappd.com/w/uinta-brewing-company/1304,https://untappd.com/v/cave-boeing-patriarch/646754
2016-04-03 12:53:40-07:00,Campfire,IPA - American,Mother Bunch Brewing,"Phoenix, AZ United States",Micro Brewery,3.0,3.4,3.53,,100.0,114.0,9118.0,Mother Bunch Brewing,Brewery,"825 N 7th St #102 Phoenix, AZ",33.4573,-112.065,11173.0,295712818,https://untappd.com/b/mother-bunch-brewing-campfire/1495258,https://untappd.com/w/mother-bunch-brewing/96960,https://untappd.com/v/mother-bunch-brewing/2072846
2016-04-03 12:39:58-07:00,Pride of Nottingham,Extra Special / Strong Bitter,Mother Bunch Brewing,"Phoenix, AZ United States",Micro Brewery,4.5,3.59,3.53,,,166.0,9118.0,Mother Bunch Brewing,Brewery,"825 N 7th St #102 Phoenix, AZ",33.4573,-112.065,11173.0,295705374,https://untappd.com/b/mother-bunch-brewing-pride-of-nottingham/1452379,https://untappd.com/w/mother-bunch-brewing/96960,https://untappd.com/v/mother-bunch-brewing/2072846
2016-04-02 20:25:26-07:00,Hop Knot,IPA - American,Four Peaks Brewing Company,"Tempe, AZ United States",Micro Brewery,5.0,3.76,3.65,6.8,47.0,39524.0,213277.0,Rosemary's Friendly Tavern,Home (private),"Tempe, AZ",33.375,-111.899,29.0,295492853,https://untappd.com/b/four-peaks-brewing-company-hop-knot/4057,https://untappd.com/w/four-peaks-brewing-company/4799,https://untappd.com/v/rosemarys-friendly-tavern/520577
2016-03-31 20:17:30-07:00,Anchor Steam Beer,California Common,Anchor Brewing Company,"San Francisco, CA United States",Micro Brewery,3.5,3.5,3.5,4.8,35.0,224124.0,965063.0,,,,,,,294272233,https://untappd.com/b/anchor-brewing-company-anchor-steam-beer/6204,https://untappd.com/w/anchor-brewing-company/3891,
2016-03-31 20:17:17-07:00,Anchor Steam Beer,California Common,Anchor Brewing Company,"San Francisco, CA United States",Micro Brewery,3.5,3.5,3.5,4.8,35.0,224124.0,965063.0,Hilton San Francisco Union Square,"Hotel, Meeting Room","333 Ofarrell St San Francisco, CA",37.7859,-122.411,1223.0,294272150,https://untappd.com/b/anchor-brewing-company-anchor-steam-beer/6204,https://untappd.com/w/anchor-brewing-company/3891,https://untappd.com/v/hilton-san-francisco-union-square/33517
2016-03-26 12:41:07-07:00,2 Hop Pale Ale (Delta/Comet),Pale Ale - American,Faction Brewing,"Alameda, CA United States",Micro Brewery,3.5,3.78,3.78,5.8,40.0,290.0,66696.0,Jupiter,"Brewery, Pizza Place, Italian Restaurant","2181 Shattuck Ave Berkeley, CA",37.8698,-122.267,14298.0,292420186,https://untappd.com/b/faction-brewing-2-hop-pale-ale-delta-comet/1249624,https://untappd.com/w/faction-brewing/54084,https://untappd.com/v/jupiter/8683
2016-03-26 12:12:00-07:00,Hella Lite,IPA - Session / India Session Ale,Altamont Beer Works (California),"Livermore, CA United States",Micro Brewery,3.5,3.36,3.8,3.8,,2124.0,68855.0,Jupiter,"Brewery, Pizza Place, Italian Restaurant","2181 Shattuck Ave Berkeley, CA",37.8698,-122.267,14298.0,292395080,https://untappd.com/b/altamont-beer-works-california-hella-lite/461793,https://untappd.com/w/altamont-beer-works-california/36438,https://untappd.com/v/jupiter/8683
2016-03-23 13:32:25-07:00,Pacifico Clara,Lager - North American Adjunct,Grupo Modelo S.A. de C.V.,"Mexico City, Distrito Federal Mexico",Macro Brewery,2.5,3.07,3.01,4.5,,205194.0,1570000.0,Cafe Durant,"Café, General College & University","2517 Durant Ave Berkeley, CA",37.8681,-122.258,57.0,291103862,https://untappd.com/b/grupo-modelo-s-a-de-c-v-pacifico-clara/5850,https://untappd.com/w/grupo-modelo-sa-de-cv/618,https://untappd.com/v/cafe-durant/142322
2016-03-13 18:30:50-07:00,Foraging Raccoon,IPA - American,Drake's Brewing Company,"San Leandro, CA United States",Micro Brewery,4.0,3.8,3.83,7.0,70.0,1464.0,299566.0,Drake's Dealership,Beer Garden,"2325 Broadway Auto Row Oakland, CA",37.8113,-122.268,7855.0,287826961,https://untappd.com/b/drake-s-brewing-company-foraging-raccoon/1293522,https://untappd.com/w/drakes-brewing-company/464,https://untappd.com/v/drakes-dealership/3369881
2016-03-13 18:30:00-07:00,Flyway Pils,Pilsner - Other,Drake's Brewing Company,"San Leandro, CA United States",Micro Brewery,4.0,3.48,3.83,4.6,,294.0,299566.0,Drake's Dealership,Beer Garden,"2325 Broadway Auto Row Oakland, CA",37.8113,-122.268,7855.0,287826646,https://untappd.com/b/drake-s-brewing-company-flyway-pils/1228797,https://untappd.com/w/drakes-brewing-company/464,https://untappd.com/v/drakes-dealership/3369881
2016-03-08 20:18:57-08:00,Hop Cooler,IPA - American,Ninkasi Brewing Company,"Eugene, OR United States",Micro Brewery,4.0,3.8,3.72,7.2,74.0,14888.0,608411.0,Boeing Manor,Home (private),"Berkeley, CA",37.8605,-122.271,131.0,285727315,https://untappd.com/b/ninkasi-brewing-company-hop-cooler/1347410,https://untappd.com/w/ninkasi-brewing-company/2840,https://untappd.com/v/boeing-manor/509841
2016-03-05 16:55:32-08:00,Beck's,Pilsner - German,Brauerei Beck,"Bremen, Bremen Germany",Macro Brewery,3.5,2.92,2.91,4.9,21.0,117095.0,249713.0,Chateau Szibbo,Home (private),"Berkeley, CA",37.8665,-122.282,18.0,284743269,https://untappd.com/b/brauerei-beck-beck-s/6870,https://untappd.com/w/brauerei-beck/95,https://untappd.com/v/chateau-szibbo/2699353
2016-03-05 15:08:00-08:00,English IPA,IPA - English,Freewheel Brewing Company,"Redwood City, CA United States",Brew Pub,3.5,3.54,3.51,5.2,,1197.0,7847.0,Lanesplitter Pizza & Pub,Pizza Place,"2033 San Pablo Ave Berkeley, CA",37.8687,-122.292,866.0,284640016,https://untappd.com/b/freewheel-brewing-company-english-ipa/607245,https://untappd.com/w/freewheel-brewing-company/50508,https://untappd.com/v/lanesplitter-pizza-and-pub/17411
2016-03-05 01:07:21-08:00,Pivo Pils,Pilsner - Other,Firestone Walker Brewing Company,"Paso Robles, CA United States",Micro Brewery,4.0,3.5,3.98,5.3,40.0,91852.0,1890000.0,Starline Social Club,Speakeasy,"645 W Grand Ave Oakland, CA",37.8124,-122.273,96.0,284293009,https://untappd.com/b/firestone-walker-brewing-company-pivo-pils/74539,https://untappd.com/w/firestone-walker-brewing-company/524,https://untappd.com/v/starline-social-club/240136
2016-03-04 21:38:52-08:00,Farmer Mandarillo IPA,IPA - American,Redwood Curtain Brewing Company,"Arcata, CA United States",Micro Brewery,4.0,3.94,3.76,6.6,60.0,173.0,10079.0,Beer Revolution,"Beer Garden, Beer Store","464 3rd St Oakland, CA",37.7971,-122.276,46361.0,284266669,https://untappd.com/b/redwood-curtain-brewing-company-farmer-mandarillo-ipa/1284511,https://untappd.com/w/redwood-curtain-brewing-company/7276,https://untappd.com/v/beer-revolution/3282
2016-03-04 20:16:32-08:00,Town Biz Lager,Lager - American Light,Independent Brewing Company,"Oakland, CA United States",Micro Brewery,4.0,3.44,3.58,5.0,18.0,59.0,1203.0,Annex Burger,Burger Joint,"468 3rd St Oakland, CA",37.7972,-122.276,548.0,284234695,https://untappd.com/b/independent-brewing-company-town-biz-lager/1193341,https://untappd.com/w/independent-brewing-company/167789,https://untappd.com/v/annex-burger/1532924
2016-03-04 19:14:27-08:00,Pick Six Pilsner,Pilsner - Other,Pizza Port Brewing Co.,"Carlsbad, CA United States",Micro Brewery,4.0,3.56,3.8,5.2,,4249.0,281950.0,Beer Revolution,"Beer Garden, Beer Store","464 3rd St Oakland, CA",37.7971,-122.276,46361.0,284196174,https://untappd.com/b/pizza-port-brewing-co-pick-six-pilsner/1013850,https://untappd.com/w/pizza-port-brewing-co/1534,https://untappd.com/v/beer-revolution/3282
2016-03-04 19:13:28-08:00,Offshore IPA,IPA - American,Pizza Port Brewing Co.,"Carlsbad, CA United States",Micro Brewery,4.25,3.81,3.8,6.3,,329.0,281950.0,Beer Revolution,"Beer Garden, Beer Store","464 3rd St Oakland, CA",37.7971,-122.276,46361.0,284195466,https://untappd.com/b/pizza-port-brewing-co-offshore-ipa/999718,https://untappd.com/w/pizza-port-brewing-co/1534,https://untappd.com/v/beer-revolution/3282
2016-03-04 19:12:35-08:00,Buddha's Hand IPA,IPA - American,Berryessa Brewing Co.,"Winters, CA United States",Micro Brewery,3.75,3.84,3.75,7.0,,597.0,35324.0,Beer Revolution,"Beer Garden, Beer Store","464 3rd St Oakland, CA",37.7971,-122.276,46361.0,284194894,https://untappd.com/b/berryessa-brewing-co-buddha-s-hand-ipa/1382616,https://untappd.com/w/berryessa-brewing-co/18678,https://untappd.com/v/beer-revolution/3282
2016-03-04 18:38:33-08:00,IPA,IPA - American,Lagunitas Brewing Company,"Petaluma, CA United States",Micro Brewery,4.0,3.81,3.86,6.2,46.0,783399.0,3980000.0,Merchant's Saloon,Dive Bar,"401 2nd St Oakland, CA",37.7955,-122.275,380.0,284168970,https://untappd.com/b/lagunitas-brewing-company-ipa/4509,https://untappd.com/w/lagunitas-brewing-company/765,https://untappd.com/v/merchants-saloon/42925
2016-02-27 18:44:16-08:00,KSA,Kölsch,Fort Point Beer Company,"San Francisco, CA United States",Micro Brewery,3.75,3.53,3.63,4.6,17.0,3582.0,23124.0,Mad Oak Bar,Bar,"135 12th St Oakland, CA",37.7999,-122.265,958.0,282349444,https://untappd.com/b/fort-point-beer-company-ksa/558747,https://untappd.com/w/fort-point-beer-company/102964,https://untappd.com/v/mad-oak-bar/2905868
2016-02-27 18:11:42-08:00,König Pilsener,Pilsner - German,König Brauerei,Germany,Macro Brewery,4.0,3.14,3.13,4.9,,29509.0,29999.0,Mad Oak Bar,Bar,"135 12th St Oakland, CA",37.7999,-122.265,958.0,282320218,https://untappd.com/b/konig-brauerei-konig-pilsener/7521,https://untappd.com/w/konig-brauerei/106179,https://untappd.com/v/mad-oak-bar/2905868
2016-02-26 20:37:03-08:00,JC Flyer IPA,IPA - American,Iron Springs Pub & Brewery,"Fairfax, CA United States",Micro Brewery,4.0,3.65,3.67,7.0,65.0,2331.0,18979.0,Long Branch Saloon,Bar,"Berkeley, CA",37.8605,-122.29,90.0,281724394,https://untappd.com/b/iron-springs-pub-and-brewery-jc-flyer-ipa/25260,https://untappd.com/w/iron-springs-pub-brewery/701,https://untappd.com/v/long-branch-saloon/2498283
2016-02-26 18:07:24-08:00,Pils,Pilsner - Czech,Lagunitas Brewing Company,"Petaluma, CA United States",Micro Brewery,4.0,3.47,3.86,6.0,35.0,100391.0,3980000.0,Missouri Lounge,Bar,"2600 San Pablo Ave Berkeley, CA",37.859,-122.289,562.0,281618932,https://untappd.com/b/lagunitas-brewing-company-pils/6725,https://untappd.com/w/lagunitas-brewing-company/765,https://untappd.com/v/missouri-lounge/141544
2016-02-21 23:10:32-08:00,Mermaid's Red,Red Ale - American Amber / Red,Coronado Brewing Company,"San Diego, CA United States",Micro Brewery,2.75,3.5,3.67,5.7,50.0,37725.0,528060.0,,,,,,,280337729,https://untappd.com/b/coronado-brewing-company-mermaid-s-red/1242,https://untappd.com/w/coronado-brewing-company/404,
2016-02-21 19:09:29-08:00,Got Nelson?,IPA - American,Thorn St. Brewery,"San Diego, CA United States",Nano Brewery,4.0,3.78,3.62,7.5,,863.0,23985.0,Whistle Stop Bar,"Bar, Rock Club, Nightclub","2236 Fern St San Diego, CA",32.7294,-117.13,1001.0,280304817,https://untappd.com/b/thorn-st-brewery-got-nelson/773027,https://untappd.com/w/thorn-st-brewery/47013,https://untappd.com/v/whistle-stop-bar/331
2016-02-21 18:20:26-08:00,Pail Ale,Pale Ale - American,Thorn St. Brewery,"San Diego, CA United States",Nano Brewery,4.0,3.61,3.62,,,36.0,23985.0,Station Tavern & Burgers,"Bar, Burger Joint, Playground","2204 Fern St San Diego, CA",32.7288,-117.13,2207.0,280287830,https://untappd.com/b/thorn-st-brewery-pail-ale/773096,https://untappd.com/w/thorn-st-brewery/47013,https://untappd.com/v/station-tavern-and-burgers/317
2016-02-21 16:22:24-08:00,Cali' Creamin',Cream Ale,Mother Earth Brew Co. (California),"Vista, CA United States",Micro Brewery,3.75,3.77,3.81,5.2,20.0,37630.0,157758.0,Park&Rec,Bar,"San Diego, CA",32.7613,-117.146,411.0,280233969,https://untappd.com/b/mother-earth-brew-co-california-cali-creamin/79053,https://untappd.com/w/mother-earth-brew-co-california/5092,https://untappd.com/v/park-and-rec/2927084
2016-02-21 12:59:19-08:00,SPBC IPA,IPA - American,South Park Brewing Company (California),"San Diego, CA United States",Nano Brewery,4.0,3.75,3.67,6.4,80.0,590.0,4218.0,South Park Brewing Company,Brewery,"1517 30th St San Diego, CA",32.7218,-117.13,3706.0,280125242,https://untappd.com/b/south-park-brewing-company-california-spbc-ipa/1011722,https://untappd.com/w/south-park-brewing-company-california/189064,https://untappd.com/v/south-park-brewing-company/2626295
2016-02-21 12:58:36-08:00,Hip Hop Anonymous,Pale Ale - American,O.H.S.O. Eatery & nanoBrewery,"Phoenix, AZ United States",Brew Pub,4.0,,3.62,6.9,,9.0,18194.0,South Park Brewing Company,Brewery,"1517 30th St San Diego, CA",32.7218,-117.13,3706.0,280124959,https://untappd.com/b/o-h-s-o-eatery-and-nanobrewery-hip-hop-anonymous/732536,https://untappd.com/w/ohso-eatery-nanobrewery/18850,https://untappd.com/v/south-park-brewing-company/2626295
2016-02-20 20:00:05-08:00,Cream Reaper,Cream Ale,South Park Brewing Company (California),"San Diego, CA United States",Nano Brewery,4.0,3.48,3.67,,,54.0,4218.0,South Park Brewing Company,Brewery,"1517 30th St San Diego, CA",32.7218,-117.13,3706.0,279904741,https://untappd.com/b/south-park-brewing-company-california-cream-reaper/1401212,https://untappd.com/w/south-park-brewing-company-california/189064,https://untappd.com/v/south-park-brewing-company/2626295
2016-02-20 19:59:44-08:00,Kindred,Cream Ale,South Park Brewing Company (California),"San Diego, CA United States",Nano Brewery,4.0,,3.67,,,6.0,4218.0,South Park Brewing Company,Brewery,"1517 30th St San Diego, CA",32.7218,-117.13,3706.0,279904551,https://untappd.com/b/south-park-brewing-company-california-kindred/1428977,https://untappd.com/w/south-park-brewing-company-california/189064,https://untappd.com/v/south-park-brewing-company/2626295
