date_pacific_tz,beer_name,beer_style,brewery_name,brewery_place,brewery_type,rating,beer_avg_rating,brewery_avg_rating,beer_abv,beer_ibu,beer_total_checkins,brewery_total_checkins,venue_name,venue_type,venue_place,venue_lat,venue_lon,venue_total_checkins,checkin_id,beer_url,brewery_url,venue_url,brewery_lat,brewery_lon,venue_timezone,date_local_tz
2013-01-15 12:47:10-08:00,Lhasa Beer,Lager - Pale,Tibet Lhasa Brewery Co.,"Lhasa, Tibet China",Micro Brewery,3.0,2.77,2.65,4.6,,500.0,644.0,Boeing Manor,Home (private),"Berkeley, CA",37.8605,-122.271,,20197271,https://untappd.com/b/tibet-lhasa-brewery-co-lhasa-beer/29638,https://untappd.com/w/tibet-lhasa-brewery-co/7994,https://untappd.com/v/boeing-manor/509841,29.652491,91.17211,America/Los_Angeles,2013-01-15 12:47:10-08:00
2013-01-14 14:58:25-08:00,Cable Car Lager Beer,Lager - Pale,"Winery Exchange, World Brews","Novato, CA United States",Bar / Restaurant / Store,3.0,3.07,3.1,4.8,,608.0,126462.0,Boeing Manor,Home (private),"Berkeley, CA",37.8605,-122.271,,20163092,https://untappd.com/b/winery-exchange-world-brews-cable-car-lager-beer/24845,https://untappd.com/w/winery-exchange-world-brews/34528,https://untappd.com/v/boeing-manor/509841,38.1074198,-122.5697032,America/Los_Angeles,2013-01-14 14:58:25-08:00
2013-01-13 14:34:44-08:00,Original C Cave Creek Chili Beer - Cerveza Con Chili,Chili Beer,Cervecería Mexicana S. de R.L. de C.V. (Tecate),"Pénjamo, Guanajuato Mexico",Micro Brewery,2.0,2.76,3.19,4.2,,9886.0,137560.0,Boeing Manor,Home (private),"Berkeley, CA",37.8605,-122.271,,20117184,https://untappd.com/b/cerveceria-mexicana-s-de-r-l-de-c-v-tecate-original-c-cave-creek-chili-beer-cerveza-con-chili/77737,https://untappd.com/w/cerveceria-mexicana-s-de-rl-de-cv-tecate/3254,https://untappd.com/v/boeing-manor/509841,20.4313532,-101.724058,America/Los_Angeles,2013-01-13 14:34:44-08:00
2013-01-12 23:50:17-08:00,Pabst Blue Ribbon,Lager - North American Adjunct,Pabst Brewing Company,"Woodridge, IL United States",Macro Brewery,5.0,2.75,2.78,4.74,,703250.0,1190000.0,Boeing Manor,Home (private),"Berkeley, CA",37.8605,-122.271,,20084542,https://untappd.com/b/pabst-brewing-company-pabst-blue-ribbon/3883,https://untappd.com/w/pabst-brewing-company/963,https://untappd.com/v/boeing-manor/509841,41.7469749,-88.0503406,America/Los_Angeles,2013-01-12 23:50:17-08:00
2013-01-12 15:26:52-08:00,Geisterzug Gose,Gose,Freigeist Bierkultur,Germany,Micro Brewery,5.0,3.57,3.55,5.0,,9115.0,59161.0,The Trappist Provisions,"Bar, Food & Drink Shop","6309 College Ave Oakland, CA",37.8505,-122.253,,20013718,https://untappd.com/b/freigeist-bierkultur-geisterzug-gose/295172,https://untappd.com/w/freigeist-bierkultur/15517,https://untappd.com/v/the-trappist-provisions/528070,51.165691,10.451526,America/Los_Angeles,2013-01-12 15:26:52-08:00
2013-01-12 15:25:44-08:00,Zinnebir,Blonde Ale - Belgian Blonde / Golden,Brasserie de la Senne,"Ville de Bruxelles, Bruxelles Belgium",Micro Brewery,3.0,3.51,3.52,6.0,,12999.0,87409.0,The Trappist Provisions,"Bar, Food & Drink Shop","6309 College Ave Oakland, CA",37.8505,-122.253,,20013519,https://untappd.com/b/brasserie-de-la-senne-zinnebir/50,https://untappd.com/w/brasserie-de-la-senne/176,https://untappd.com/v/the-trappist-provisions/528070,50.8503396,4.3517103,America/Los_Angeles,2013-01-12 15:25:44-08:00
2013-01-12 11:22:33-08:00,Eye of the Hawk (Imperial Ale),Strong Ale - American,Mendocino Brewing Company,"Ukiah, CA United States",Micro Brewery,3.0,3.41,3.36,8.0,37.0,20255.0,115004.0,Boeing Manor,Home (private),"Berkeley, CA",37.8605,-122.271,,19982302,https://untappd.com/b/mendocino-brewing-company-eye-of-the-hawk-imperial-ale/6731,https://untappd.com/w/mendocino-brewing-company/1628,https://untappd.com/v/boeing-manor/509841,39.1501709,-123.2077831,America/Los_Angeles,2013-01-12 11:22:33-08:00
2013-01-11 17:39:09-08:00,Hofbräu Original,Lager - Helles,Staatliches Hofbräuhaus München,Germany,Micro Brewery,5.0,3.53,3.61,5.1,,93775.0,340739.0,Boeing Manor,Home (private),"Berkeley, CA",37.8605,-122.271,,19923445,https://untappd.com/b/staatliches-hofbrauhaus-munchen-hofbrau-original/38001,https://untappd.com/w/staatliches-hofbra-uhaus-ma-1-4-nchen/5566,https://untappd.com/v/boeing-manor/509841,51.165691,10.451526,America/Los_Angeles,2013-01-11 17:39:09-08:00
2013-01-10 17:18:08-08:00,Hofbräu Original,Lager - Helles,Staatliches Hofbräuhaus München,Germany,Micro Brewery,5.0,3.53,3.61,5.1,,93775.0,340739.0,Boeing Manor,Home (private),"Berkeley, CA",37.8605,-122.271,,19852179,https://untappd.com/b/staatliches-hofbrauhaus-munchen-hofbrau-original/38001,https://untappd.com/w/staatliches-hofbra-uhaus-ma-1-4-nchen/5566,https://untappd.com/v/boeing-manor/509841,51.165691,10.451526,America/Los_Angeles,2013-01-10 17:18:08-08:00
2013-01-09 20:47:28-08:00,Hop Trip,Pale Ale - American,Deschutes Brewery,"Bend, OR United States",Micro Brewery,5.0,3.75,3.8,6.1,38.0,33938.0,2360000.0,,,,,,,19820278,https://untappd.com/b/deschutes-brewery-hop-trip/6847,https://untappd.com/w/deschutes-brewery/441,,44.0581728,-121.3153096,America/Los_Angeles,2013-01-09 20:47:28-08:00
2013-01-09 14:12:27-08:00,Eye of the Hawk (Imperial Ale),Strong Ale - American,Mendocino Brewing Company,"Ukiah, CA United States",Micro Brewery,3.0,3.41,3.36,8.0,37.0,20255.0,115004.0,Boeing Manor,Home (private),"Berkeley, CA",37.8605,-122.271,,19788060,https://untappd.com/b/mendocino-brewing-company-eye-of-the-hawk-imperial-ale/6731,https://untappd.com/w/mendocino-brewing-company/1628,https://untappd.com/v/boeing-manor/509841,39.1501709,-123.2077831,America/Los_Angeles,2013-01-09 14:12:27-08:00
2013-01-08 21:44:29-08:00,Hofbräu Original,Lager - Helles,Staatliches Hofbräuhaus München,Germany,Micro Brewery,5.0,3.53,3.61,5.1,,93775.0,340739.0,,,,,,,19777020,https://untappd.com/b/staatliches-hofbrauhaus-munchen-hofbrau-original/38001,https://untappd.com/w/staatliches-hofbra-uhaus-ma-1-4-nchen/5566,,51.165691,10.451526,America/Los_Angeles,2013-01-08 21:44:29-08:00
2013-01-08 13:54:56-08:00,Eye of the Hawk (Imperial Ale),Strong Ale - American,Mendocino Brewing Company,"Ukiah, CA United States",Micro Brewery,3.0,3.41,3.36,8.0,37.0,20255.0,115004.0,Boeing Manor,Home (private),"Berkeley, CA",37.8605,-122.271,,19746637,https://untappd.com/b/mendocino-brewing-company-eye-of-the-hawk-imperial-ale/6731,https://untappd.com/w/mendocino-brewing-company/1628,https://untappd.com/v/boeing-manor/509841,39.1501709,-123.2077831,America/Los_Angeles,2013-01-08 13:54:56-08:00
2013-01-07 21:33:25-08:00,Hop Trip,Pale Ale - American,Deschutes Brewery,"Bend, OR United States",Micro Brewery,5.0,3.75,3.8,6.1,38.0,33938.0,2360000.0,Boeing Manor,Home (private),"Berkeley, CA",37.8605,-122.271,,19736497,https://untappd.com/b/deschutes-brewery-hop-trip/6847,https://untappd.com/w/deschutes-brewery/441,https://untappd.com/v/boeing-manor/509841,44.0581728,-121.3153096,America/Los_Angeles,2013-01-07 21:33:25-08:00
2013-01-06 20:08:39-08:00,IPA,IPA - American,Lagunitas Brewing Company,"Petaluma, CA United States",Micro Brewery,4.0,3.81,3.86,6.2,46.0,781131.0,3970000.0,Chelsea Place,"Dive Bar, Bar","641 Bush St San Francisco, CA",37.7902,-122.408,,19690019,https://untappd.com/b/lagunitas-brewing-company-ipa/4509,https://untappd.com/w/lagunitas-brewing-company/765,https://untappd.com/v/chelsea-place/25478,38.232417,-122.6366524,America/Los_Angeles,2013-01-06 20:08:39-08:00
2013-01-06 18:31:55-08:00,Pub Ale,English Bitter,Boddington's Brewery,"Shamlesbury, Lancashire, PR5 0XD England",Macro Brewery,3.5,3.37,3.35,4.7,,119276.0,130473.0,,,,,,,19683636,https://untappd.com/b/boddington-s-brewery-pub-ale/1536,https://untappd.com/w/boddingtons-brewery/148,,53.761667,-2.6170128,America/Los_Angeles,2013-01-06 18:31:55-08:00
2013-01-06 17:58:03-08:00,Blind Pig IPA,IPA - American,Russian River Brewing Company,"Santa Rosa, CA United States",Micro Brewery,5.0,4.2,4.21,6.1,70.0,116561.0,1070000.0,Toronado,"Beer Bar, Dive Bar","547 Haight St San Francisco, CA",37.7719,-122.431,,19680723,https://untappd.com/b/russian-river-brewing-company-blind-pig-ipa/4041,https://untappd.com/w/russian-river-brewing-company/5143,https://untappd.com/v/toronado/1026,38.440429,-122.7140548,America/Los_Angeles,2013-01-06 17:58:03-08:00
2013-01-06 17:36:16-08:00,Pliny the Elder,IPA - Imperial / Double,Russian River Brewing Company,"Santa Rosa, CA United States",Micro Brewery,5.0,4.57,4.21,8.0,100.0,389587.0,1070000.0,Toronado,"Beer Bar, Dive Bar","547 Haight St San Francisco, CA",37.7719,-122.431,,19678786,https://untappd.com/b/russian-river-brewing-company-pliny-the-elder/4499,https://untappd.com/w/russian-river-brewing-company/5143,https://untappd.com/v/toronado/1026,38.440429,-122.7140548,America/Los_Angeles,2013-01-06 17:36:16-08:00
2013-01-06 16:31:00-08:00,Proving Ground IPA,IPA - American,Magnolia Brewing Company,"San Francisco, CA United States",Micro Brewery,5.0,3.75,3.64,7.0,100.0,8597.0,41108.0,Magnolia Gastropub & Brewery,"Gastropub, Brewery","1398 Haight St San Francisco, CA",37.7702,-122.445,,19672619,https://untappd.com/b/magnolia-brewing-company-proving-ground-ipa/24838,https://untappd.com/w/magnolia-pub-and-brewery/813,https://untappd.com/v/magnolia-gastropub-and-brewery/7679,37.7749295,-122.4194155,America/Los_Angeles,2013-01-06 16:31:00-08:00
2013-01-05 19:18:30-08:00,Asmara Lager Beer,Lager - Pale,Asmara Brewery,Eritrea,Micro Brewery,3.0,2.77,2.77,5.0,,495.0,497.0,Red Sea Restaurant,Ethiopian Restaurant,"5200 Claremont Ave Oakland, CA",37.8383,-122.261,,19604395,https://untappd.com/b/asmara-brewery-asmara-lager-beer/29071,https://untappd.com/w/asmara-brewery/7881,https://untappd.com/v/red-sea-restaurant/542043,15.179384,39.782334,America/Los_Angeles,2013-01-05 19:18:30-08:00
2013-01-05 19:17:28-08:00,St. George Beer,Lager - Pale,Kombolcha Brewery (BGI),Ethiopia,Micro Brewery,3.0,3.07,3.09,4.7,,6928.0,9802.0,Red Sea Restaurant,Ethiopian Restaurant,"5200 Claremont Ave Oakland, CA",37.8383,-122.261,,19604195,https://untappd.com/b/kombolcha-brewery-bgi-st-george-beer/23981,https://untappd.com/w/kombolcha-brewery-bgi/6877,https://untappd.com/v/red-sea-restaurant/542043,9.145,40.489673,America/Los_Angeles,2013-01-05 19:17:28-08:00
2013-01-05 00:59:44-08:00,Pale Ale,Pale Ale - American,Sierra Nevada Brewing Co.,"Chico, CA United States",Micro Brewery,5.0,3.65,3.7,5.6,38.0,669019.0,5060000.0,,,,,,,19521696,https://untappd.com/b/sierra-nevada-brewing-co-pale-ale/6284,https://untappd.com/w/sierra-nevada-brewing-co/1142,,39.7284944,-121.8374777,America/Los_Angeles,2013-01-05 00:59:44-08:00
2013-01-05 00:17:28-08:00,Pale Ale,Pale Ale - American,Sierra Nevada Brewing Co.,"Chico, CA United States",Micro Brewery,5.0,3.65,3.7,5.6,38.0,669019.0,5060000.0,,,,,,,19520978,https://untappd.com/b/sierra-nevada-brewing-co-pale-ale/6284,https://untappd.com/w/sierra-nevada-brewing-co/1142,,39.7284944,-121.8374777,America/Los_Angeles,2013-01-05 00:17:28-08:00
2013-01-04 22:42:42-08:00,Goldbräu / Stiegl Beer,Lager - Helles,Stieglbrauerei zu Salzburg,Austria,Micro Brewery,1.0,3.32,3.57,4.9,,32301.0,169346.0,Telegraph Bar and Beer Garden,"Beer Garden, Burger Joint, Bar","2318 Telegraph Ave Oakland, CA",37.813,-122.269,,19518006,https://untappd.com/b/stieglbrauerei-zu-salzburg-goldbrau-stiegl-beer/5539,https://untappd.com/w/stieglbrauerei-zu-salzburg/1202,https://untappd.com/v/telegraph-bar-and-beer-garden/540337,47.516231,14.550072,America/Los_Angeles,2013-01-04 22:42:42-08:00
2013-01-04 22:36:19-08:00,Pabst Blue Ribbon,Lager - North American Adjunct,Pabst Brewing Company,"Woodridge, IL United States",Macro Brewery,5.0,2.75,2.78,4.74,,703250.0,1190000.0,Telegraph Bar and Beer Garden,"Beer Garden, Burger Joint, Bar","2318 Telegraph Ave Oakland, CA",37.813,-122.269,,19517712,https://untappd.com/b/pabst-brewing-company-pabst-blue-ribbon/3883,https://untappd.com/w/pabst-brewing-company/963,https://untappd.com/v/telegraph-bar-and-beer-garden/540337,41.7469749,-88.0503406,America/Los_Angeles,2013-01-04 22:36:19-08:00
2013-01-04 15:34:50-08:00,Hofbräu Original,Lager - Helles,Staatliches Hofbräuhaus München,Germany,Micro Brewery,5.0,3.53,3.61,5.1,,93775.0,340739.0,Boeing Manor,Home (private),"Berkeley, CA",37.8605,-122.271,,19464996,https://untappd.com/b/staatliches-hofbrauhaus-munchen-hofbrau-original/38001,https://untappd.com/w/staatliches-hofbra-uhaus-ma-1-4-nchen/5566,https://untappd.com/v/boeing-manor/509841,51.165691,10.451526,America/Los_Angeles,2013-01-04 15:34:50-08:00
2013-01-03 23:34:01-08:00,Anchor Steam Beer,California Common,Anchor Brewing Company,"San Francisco, CA United States",Micro Brewery,3.5,3.5,3.5,4.8,35.0,223552.0,962476.0,The Kingfish Pub & Cafe,"Bar, Dive Bar, Pub","5239 Telegraph Ave Oakland, CA",37.8387,-122.262,,19442788,https://untappd.com/b/anchor-brewing-company-anchor-steam-beer/6204,https://untappd.com/w/anchor-brewing-company/3891,https://untappd.com/v/the-kingfish-pub-and-cafe/35417,37.7749295,-122.4194155,America/Los_Angeles,2013-01-03 23:34:01-08:00
2013-01-03 22:56:26-08:00,Urban People's Common Lager,California Common,Linden Street Brewery,"Oakland, CA United States",Micro Brewery,4.0,3.36,3.51,5.5,,1650.0,11850.0,The Kingfish Pub & Cafe,"Bar, Dive Bar, Pub","5239 Telegraph Ave Oakland, CA",37.8387,-122.262,,19442076,https://untappd.com/b/linden-street-brewery-urban-people-s-common-lager/34589,https://untappd.com/w/linden-street-brewery/8828,https://untappd.com/v/the-kingfish-pub-and-cafe/35417,37.8043637,-122.2711137,America/Los_Angeles,2013-01-03 22:56:26-08:00
2013-01-03 21:34:11-08:00,Cass Fresh,Lager - North American Adjunct,Oriental Brewery,South Korea,Macro Brewery,2.0,2.49,2.59,4.5,,10613.0,24537.0,Casserole House,Korean Restaurant,"4301 Telegraph Ave Oakland, CA",37.8317,-122.264,,19439532,https://untappd.com/b/oriental-brewery-cass-fresh/3700,https://untappd.com/w/oriental-brewery/6167,https://untappd.com/v/casserole-house/538946,35.907757,127.766922,America/Los_Angeles,2013-01-03 21:34:11-08:00
2013-01-02 19:20:08-08:00,Hop Trip,Pale Ale - American,Deschutes Brewery,"Bend, OR United States",Micro Brewery,5.0,3.75,3.8,6.1,38.0,33938.0,2360000.0,Boeing Manor,Home (private),"Berkeley, CA",37.8605,-122.271,,19381459,https://untappd.com/b/deschutes-brewery-hop-trip/6847,https://untappd.com/w/deschutes-brewery/441,https://untappd.com/v/boeing-manor/509841,44.0581728,-121.3153096,America/Los_Angeles,2013-01-02 19:20:08-08:00
2013-01-01 01:46:55-08:00,Venice,Red Ale - American Amber / Red,Venice Beach Beer Company,"Venice, CA United States",Micro Brewery,2.0,3.26,3.26,6.0,,508.0,1330.0,,,,,,,19290604,https://untappd.com/b/venice-beach-beer-company-venice/193256,https://untappd.com/w/venice-beach-beer-company/33360,,33.9850469,-118.4694832,America/Los_Angeles,2013-01-01 01:46:55-08:00
2012-12-31 21:24:21-08:00,Chimay Bleue (Grande Réserve),Belgian Strong Dark Ale,Bières de Chimay (Abbaye Notre Dame de Scourmont),"Baileux, Hainaut Belgium",Micro Brewery,2.0,4.0,3.88,9.0,35.0,173323.0,493673.0,,,,,,,19267176,https://untappd.com/b/bieres-de-chimay-abbaye-notre-dame-de-scourmont-chimay-bleue-grande-reserve/34039,https://untappd.com/w/bieres-de-chimay-abbaye-notre-dame-de-scourmont/378,,50.02871,4.37605,America/Los_Angeles,2012-12-31 21:24:21-08:00
2012-12-31 20:13:02-08:00,Point The Way IPA,IPA - American,Golden Road Brewing,"Los Angeles, CA United States",Micro Brewery,4.0,3.54,3.66,5.9,60.0,42677.0,227852.0,,,,,,,19250215,https://untappd.com/b/golden-road-brewing-point-the-way-ipa/81237,https://untappd.com/w/golden-road-brewing/16302,,34.0522342,-118.2436849,America/Los_Angeles,2012-12-31 20:13:02-08:00
2012-12-31 20:12:36-08:00,Point The Way IPA,IPA - American,Golden Road Brewing,"Los Angeles, CA United States",Micro Brewery,4.0,3.54,3.66,5.9,60.0,42677.0,227852.0,,,,,,,19250111,https://untappd.com/b/golden-road-brewing-point-the-way-ipa/81237,https://untappd.com/w/golden-road-brewing/16302,,34.0522342,-118.2436849,America/Los_Angeles,2012-12-31 20:12:36-08:00
2012-12-31 17:13:05-08:00,Atticus IPA,IPA - American,Strand Brewing Co.,"Torrance, CA United States",Micro Brewery,3.0,3.66,3.62,7.2,,8604.0,35886.0,The Wood Cafe,"Breakfast Spot, Bakery","12000 W Washington Blvd Los Angeles, CA",33.9975,-118.422,,19209094,https://untappd.com/b/strand-brewing-co-atticus-ipa/18863,https://untappd.com/w/strand-brewing-co/7144,https://untappd.com/v/the-wood-cafe/117676,33.8358492,-118.3406288,America/Los_Angeles,2012-12-31 17:13:05-08:00
2012-12-31 17:12:32-08:00,Atticus IPA,IPA - American,Strand Brewing Co.,"Torrance, CA United States",Micro Brewery,3.0,3.66,3.62,7.2,,8604.0,35886.0,The Wood Cafe,"Breakfast Spot, Bakery","12000 W Washington Blvd Los Angeles, CA",33.9975,-118.422,,19208968,https://untappd.com/b/strand-brewing-co-atticus-ipa/18863,https://untappd.com/w/strand-brewing-co/7144,https://untappd.com/v/the-wood-cafe/117676,33.8358492,-118.3406288,America/Los_Angeles,2012-12-31 17:12:32-08:00
2012-12-31 15:55:16-08:00,Ramuilar Ale,"Homebrew, Cream Ale",Ramirez Brewery,United States,Home Brewery,3.0,,,4.7,,2.0,5.0,Ramuilar HQ,Home (private),"Los Angeles, CA",33.9948,-118.434,,19194303,https://untappd.com/b/ramirez-brewery-ramuilar-ale/288153,https://untappd.com/w/ramirez-brewery/50189,https://untappd.com/v/ramuilar-hq/534916,37.09024,-95.712891,America/Los_Angeles,2012-12-31 15:55:16-08:00
2012-12-30 23:23:06-08:00,Tecate,Lager - North American Adjunct,Cervecería Cuauhtémoc Moctezuma S.A. de C.V.,"Monterrey, Nuevo León Mexico",Macro Brewery,1.0,2.75,2.99,4.5,,169397.0,1080000.0,,,,,,,19154671,https://untappd.com/b/cerveceria-cuauhtemoc-moctezuma-s-a-de-c-v-tecate/5880,https://untappd.com/w/cerveceria-cuauhtemoc-moctezuma-sa-de-cv/360,,25.6866142,-100.3161126,America/Los_Angeles,2012-12-30 23:23:06-08:00
2012-12-30 21:21:24-08:00,California Blonde Ale,Blonde Ale,Eel River Brewing Co.,"Fortuna, CA United States",Micro Brewery,3.0,3.42,3.55,5.8,10.0,5250.0,61105.0,Vagabond Kitchen,"Restaurant, French Restaurant","2310 30th St San Diego, CA",32.73,-117.13,,19150581,https://untappd.com/b/eel-river-brewing-co-california-blonde-ale/30729,https://untappd.com/w/eel-river-brewing-co/481,https://untappd.com/v/vagabond-kitchen/64140,40.5981867,-124.1572756,America/Los_Angeles,2012-12-30 21:21:24-08:00
2012-12-30 20:01:46-08:00,30th Street Pale Ale,Pale Ale - American,Green Flash Brewing Company,"San Diego, CA United States",Micro Brewery,5.0,3.64,3.8,6.0,45.0,40981.0,1600000.0,Station Tavern & Burgers,"Bar, Burger Joint, Playground","2204 Fern St San Diego, CA",32.7288,-117.13,,19144910,https://untappd.com/b/green-flash-brewing-company-30th-street-pale-ale/6308,https://untappd.com/w/green-flash-brewing-company/609,https://untappd.com/v/station-tavern-and-burgers/317,32.715738,-117.1610838,America/Los_Angeles,2012-12-30 20:01:46-08:00
2012-12-30 18:05:36-08:00,IPA,IPA - American,Mission Brewery,"San Diego, CA United States",Micro Brewery,3.0,3.53,3.62,6.8,66.0,20874.0,192947.0,The Tractor Room,"American Restaurant, Cocktail Bar","3687 5th Ave San Diego, CA",32.7449,-117.16,,19131246,https://untappd.com/b/mission-brewery-ipa/8238,https://untappd.com/w/mission-brewery/2228,https://untappd.com/v/the-tractor-room/26455,32.715738,-117.1610838,America/Los_Angeles,2012-12-30 18:05:36-08:00
2012-12-30 17:01:59-08:00,Barrier Reef Nut Brown Ale,Brown Ale - English,Rip Current Brewing Co.,"San Marcos, CA United States",Micro Brewery,2.0,3.61,3.78,5.0,,1513.0,51650.0,Local Habit,"Bar, Vegetarian / Vegan Restaurant, Wine Bar","3827 5th Ave San Diego, CA",32.7476,-117.16,,19122291,https://untappd.com/b/rip-current-brewing-co-barrier-reef-nut-brown-ale/275729,https://untappd.com/w/rip-current-brewing-co/45616,https://untappd.com/v/local-habit/69128,33.1433723,-117.1661449,America/Los_Angeles,2012-12-30 17:01:59-08:00
2012-12-30 15:54:54-08:00,Icelandic White Ale,Witbier,Einstök Ölgerð,"Akureyri, Norðurland Iceland",Micro Brewery,3.0,3.73,3.67,5.2,,48522.0,131892.0,The Tipsy Crow,"Bar, Cocktail Bar, Nightclub","770 5th Ave San Diego, CA",32.7135,-117.16,,19113566,https://untappd.com/b/einstok-olgerd-icelandic-white-ale/103773,https://untappd.com/w/einstok-olger/18816,https://untappd.com/v/the-tipsy-crow/692,65.6825696,-18.0913026,America/Los_Angeles,2012-12-30 15:54:54-08:00
2012-12-30 14:42:29-08:00,California Kölsch,Kölsch,Ballast Point Brewing & Spirits,"San Diego, CA United States",Macro Brewery,3.5,3.42,3.82,5.2,,64496.0,2950000.0,Tivoli Bar & Grill,"Bar, Dive Bar","505 6th Ave San Diego, CA",32.7105,-117.159,,19104144,https://untappd.com/b/ballast-point-brewing-and-spirits-california-kolsch/1387947,https://untappd.com/w/ballast-point-brewing-spirits/68,https://untappd.com/v/tivoli-bar-and-grill/37762,32.715738,-117.1610838,America/Los_Angeles,2012-12-30 14:42:29-08:00
2012-12-30 12:52:28-08:00,Sapporo Premium Beer,Lager - Japanese Rice,Sapporo Breweries,"Shibuya-ku, Tokyo Japan",Macro Brewery,2.0,3.14,3.12,4.7,,217550.0,303921.0,Sushi Deli 2,"Sushi Restaurant, Japanese Restaurant","135 Broadway San Diego, CA",32.7159,-117.163,,19091654,https://untappd.com/b/sapporo-breweries-sapporo-premium-beer/17636,https://untappd.com/w/sapporo-breweries/4779,https://untappd.com/v/sushi-deli-2/50066,35.6617773,139.7040506,America/Los_Angeles,2012-12-30 12:52:28-08:00
2012-12-29 21:18:26-08:00,Ocean Beach 125th Anniversary (Ocean Beach),Pale Ale - American,Pizza Port Brewing Co.,"Carlsbad, CA United States",Micro Brewery,3.0,3.81,3.8,,,67.0,280976.0,Pizza Port Brewing Company,"Pizza Place, Brewery","1956 Bacon St San Diego, CA",32.748,-117.25,,19060648,https://untappd.com/b/pizza-port-brewing-co-ocean-beach-125th-anniversary-ocean-beach/182091,https://untappd.com/w/pizza-port-brewing-co/1534,https://untappd.com/v/pizza-port-brewing-company/436,33.1580933,-117.3505939,America/Los_Angeles,2012-12-29 21:18:26-08:00
2012-12-29 20:41:43-08:00,No Surf Cream Ale (Ocean Beach),Cream Ale,Pizza Port Brewing Co.,"Carlsbad, CA United States",Micro Brewery,3.0,3.29,3.8,4.3,,466.0,280976.0,Pizza Port Brewing Company,"Pizza Place, Brewery","1956 Bacon St San Diego, CA",32.748,-117.25,,19056722,https://untappd.com/b/pizza-port-brewing-co-no-surf-cream-ale-ocean-beach/33005,https://untappd.com/w/pizza-port-brewing-co/1534,https://untappd.com/v/pizza-port-brewing-company/436,33.1580933,-117.3505939,America/Los_Angeles,2012-12-29 20:41:43-08:00
2012-12-29 13:10:06-08:00,Dragoon IPA,IPA - American,Dragoon Brewing Company,"Tucson, AZ United States",Micro Brewery,5.0,3.85,3.81,7.3,83.0,14074.0,38910.0,Maynards Market & Kitchen,"French Restaurant, Gourmet Shop, Café","400 N Toole Ave Tucson, AZ",32.223,-110.967,,18991074,https://untappd.com/b/dragoon-brewing-company-dragoon-ipa/150791,https://untappd.com/w/dragoon-brewing-company/27014,https://untappd.com/v/maynards-market-and-kitchen/62792,32.2217429,-110.926479,America/Phoenix,2012-12-29 14:10:06-07:00
2012-12-28 21:55:32-08:00,IPA,IPA - American,Kennebunkport Brewing Co.,"Kennebunk, ME United States",Brew Pub,4.0,3.03,3.22,6.2,,11998.0,42128.0,,,,,,,18961124,https://untappd.com/b/kennebunkport-brewing-co-ipa/63643,https://untappd.com/w/kennebunkport-brewing-co/3002,,43.3845306,-70.54399,America/Phoenix,2012-12-28 22:55:32-07:00
2012-12-28 20:44:17-08:00,Dale's Pale Ale,Pale Ale - American,Oskar Blues Brewery,"Longmont, CO United States",Micro Brewery,3.0,3.67,3.8,6.5,65.0,404313.0,1800000.0,No Anchovies,Pizza Place,"870 E University Blvd Tucson, AZ",32.2316,-110.958,,18954149,https://untappd.com/b/oskar-blues-brewery-dale-s-pale-ale/10759,https://untappd.com/w/oskar-blues-brewery/956,https://untappd.com/v/no-anchovies/37250,40.1672068,-105.1019275,America/Phoenix,2012-12-28 21:44:17-07:00
2012-12-28 19:12:44-08:00,Modus Hoperandi,IPA - American,Ska Brewing,"Durango, CO United States",Micro Brewery,3.5,3.83,3.67,6.8,70.0,139156.0,369564.0,Wilko,New American Restaurant,"937 E. University Blvd. Tucson, AZ",32.2317,-110.957,,18940639,https://untappd.com/b/ska-brewing-modus-hoperandi/5729,https://untappd.com/w/ska-brewing/1150,https://untappd.com/v/wilko/18077,37.27528,-107.8800667,America/Phoenix,2012-12-28 20:12:44-07:00
2012-12-28 16:51:50-08:00,20-Pounder,Pale Ale - American,Dragoon Brewing Company,"Tucson, AZ United States",Micro Brewery,4.0,4.1,3.81,5.5,42.0,33.0,38910.0,Dragoon Brewing Co.,Brewery,"1859 W Grant Rd Tucson, AZ",32.2488,-111.006,,18916621,https://untappd.com/b/dragoon-brewing-company-20-pounder/268263,https://untappd.com/w/dragoon-brewing-company/27014,https://untappd.com/v/dragoon-brewing-co/240760,32.2217429,-110.926479,America/Phoenix,2012-12-28 17:51:50-07:00
2012-12-28 15:42:28-08:00,20-Pounder,Pale Ale - American,Dragoon Brewing Company,"Tucson, AZ United States",Micro Brewery,4.0,4.1,3.81,5.5,42.0,33.0,38910.0,Dragoon Brewing Co.,Brewery,"1859 W Grant Rd Tucson, AZ",32.2488,-111.006,,18906285,https://untappd.com/b/dragoon-brewing-company-20-pounder/268263,https://untappd.com/w/dragoon-brewing-company/27014,https://untappd.com/v/dragoon-brewing-co/240760,32.2217429,-110.926479,America/Phoenix,2012-12-28 16:42:28-07:00
